sample,variable,n,mean,std,min,max,skew,kurtosis,pct_zero,iqr,p01,p05,p10,p25,p50,p75,p90,p95,p99
all_rows,funding_hours,1453840,227.26967669470733,293.5508309418528,0.0033333333333333335,4160.599166666667,1.2637087715000839,0.5825632436420078,0.0,373.5443055555556,0.19583333333333333,0.6386111111111111,1.751111111111111,9.369722222222222,68.43083333333334,382.9140277777778,717.1230833333334,826.6186250000001,1066.6280555555556
all_rows,log_funding_hours,1453840,4.033952158053362,2.0479193738686234,0.0033277900926747457,8.333654694450871,-0.2753002986452761,-1.1760166053787608,0.0,3.6115284063142346,0.17884329241762978,0.49384899955887385,1.012004870480176,2.3388902352117142,4.240331053189672,5.950418641525949,6.576640979611926,6.7185524504514085,6.97319469627421
all_rows,funded_within_72h,1453840,0.5076129422770044,0.4999422116890514,0.0,1.0,-0.030455330923842054,-1.9990752228824233,49.23870577229957,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
all_rows,pool_size_active,1453840,864.602386094756,736.7462712460654,0.0,4655.0,1.1618394481451613,1.5392884468491541,0.14960380784680571,996.0,5.0,23.0,52.0,246.0,758.0,1242.0,1833.0,2347.0,3198.0
all_rows,C_active,1453840,6.156829015378704,1.424324259625262,0.0,8.445911989411274,-1.2999074059832705,1.4329694942735127,0.14960380784680571,1.615894754882734,1.791759469228055,3.1780538303479458,3.970291913552122,5.5093883366279774,6.63200177739563,7.1252830915107115,7.51425465281641,7.761319180947987,8.070593539949519
all_rows,H_active_raw,1412618,0.11080099803518662,0.1617731688874157,0.0,1.0000000590602602,3.0113206241688695,10.029619012948274,0.01670656893795775,0.0862801673510393,0.007111720394679885,0.012563346059395072,0.016527200900378246,0.026292752986622113,0.049101095771775176,0.11257292033766142,0.29204336242646234,0.4387317946565317,0.8572724134831017
all_rows,H_active_residual,1315197,0.08644421937146843,0.1467921367532418,0.0,1.0000000623642544,3.6359143548163715,14.883919875680771,0.17008858748917463,0.05629402577951242,0.004037365732763845,0.009934646628561087,0.01336353949994035,0.02037286188283132,0.0336223710936431,0.07666688766234374,0.21040459423839475,0.37160271413162216,0.8323052270783861
all_rows,pool_size_14d,1453840,1131.19998280416,769.3368049492626,0.0,5029.0,0.5437689763369077,0.4502049778825321,0.013275188466406207,1227.0,31.0,70.0,130.0,412.0,1129.0,1639.0,2111.0,2408.0,3049.0
all_rows,C_14d,1453840,6.622923565381583,1.1242164471000673,0.0,8.523175263093785,-1.285061116718891,1.254700695226961,0.013275188466406207,1.3790039278572106,3.4657359027997265,4.2626798770413155,4.875197323201151,6.023447592961033,7.029972911706386,7.402451520818244,7.655390644826152,7.786967002614872,8.022896869601457
all_rows,H_14d_raw,1414570,0.1277493201377979,0.18584084056352576,0.0,1.0000000118000647,2.586832516788484,6.447947990142989,0.006574436047703543,0.10122439817607981,0.007611852544111157,0.013060402644537523,0.017169499818440334,0.027517761936180666,0.0531203872920318,0.12874216011226047,0.3557408337234748,0.5989762748964126,0.8711175599106854
all_rows,pool_size_16d,1453840,1270.7147340835304,853.6046094270673,0.0,5725.0,0.5136467898671775,0.4771925417073519,0.010661420789082705,1369.0,36.0,80.0,148.0,463.0,1284.0,1832.0,2349.0,2671.0,3378.0
all_rows,C_16d,1453840,6.744732089201372,1.1178803969119913,0.0,8.65277248565806,-1.2991294273560896,1.2860599094278626,0.010661420789082705,1.3738246956134494,3.6109179126442243,4.394449154672439,5.003946305945459,6.139884552226255,7.158513997329321,7.513709247839705,7.762170607138205,7.890582534656536,8.12533508671429
